DateTime,AddedIPs,RemovedIPs
1581922921,1,2
1581924121,1,4
1581925322,0,2
1581926521,2,1
1581927721,6,0
1581928921,2,1
1581930122,0,23
1581930721,0,8
1581933722,3,0
1581934321,0,1
1581934921,2,0
1581936121,0,4
1581937321,0,4
1581937921,0,1
1581938521,1,0
1581939722,2,2
1581940922,2,3
1581942121,1,0
1581942721,1,0
1581943921,1,0
1581944521,1,0
1581945722,3,1
1581946321,4,0
1581947521,2,1
1581948121,5,0
1581948721,1,0
1581949321,2,1
1581950521,1,0
1581952921,5,0
1581953522,0,3
1581954121,1,0
1581954721,4,0
1581955321,1,0
1581955921,1,0
1581956522,5,0
1581957722,1,0
1581958921,1,0
1581959521,0,2
1581960121,5,1
1581963121,1,1
1581963721,0,1
1581964921,0,1
1581966121,9,2
1581968521,5,63
1581969121,3,0
1581969721,1,1
1581970921,1,0
1581972122,0,2
1581973321,0,1
1581974521,1,1
1581975722,0,4
1581978121,0,1
1581979322,1,2
1581979921,0,1
1581980521,0,3
1581982321,2,3
1581984122,2,9
1581984721,1,2
1581985921,0,2
1581987721,1,0
1581988921,2,1
1581989521,2,1
1581990122,2,14
1581991321,1,0
1581992521,1,1
1581993721,3,0
1581994921,3,0
1581995521,0,1
1581997322,0,2
1581999721,2,0
1582000921,2,4
1582002121,2,0
1582003321,3,12
1582004521,1,3
1582006921,0,1
1582008121,7,0
1582009321,1,1
1582010522,0,3
1582011721,1,0
1582012921,2,0
1582013521,0,1
1582014722,1,1
1582016521,0,2
1582017721,1,1
1582018922,0,2
1582019521,0,4
1582020121,0,2
1582020721,2,0
1582021921,0,1
1582022521,1,0
1582023121,2,1
1582024922,1,0
1582025521,1,1
1582026721,2,0
1582027322,0,1
1582029121,0,1
1582032122,1,0
1582032721,1,0
1582033321,11,0
1582034522,5,1
1582035121,2,1
1582035721,1,0
1582036321,0,1
1582037521,0,2
1582039322,2,4
1582039921,1,0
1582041721,0,1
1582042921,2,0
1582044121,0,6
1582045322,2,0
1582046521,1,0
1582047721,2,4
1582048921,1,0
1582049521,1,1
1582050121,0,1
1582050722,2,0
1582051321,1,2
1582052521,2,4
1582053721,0,2
1582054921,1,0
1582056121,2,0
1582058521,1,3
1582059721,1,1
1582060921,1,0
1582062121,3,0
1582062721,0,2
1582063921,1,2
1582065121,1,2
1582065721,2,0
1582066922,4,2
1582068122,1,4
1582068721,0,5
1582069321,0,2
1582070521,1,0
1582071721,2,1
1582072921,4,0
1582074721,4,2
1582075921,0,8
1582076521,1,2
1582077721,2,0
1582078921,0,8
1582080122,1,0
1582081321,0,4
1582082521,2,2
1582083722,5,4
1582084921,50,0
1582086121,2,4
1582086721,2,5
1582087321,0,1
1582088521,1,0
1582089721,1,15
1582090921,1,2
1582092121,0,6
1582092722,1,1
1582093321,1,2
1582094521,1,3
1582095721,0,2
1582096921,0,3
1582098121,1,2
1582099321,1,1
1582099921,2,0
1582101121,0,3
1582102921,0,6
1582103521,0,5
1582104121,1,0
1582105321,2,1
1582105921,0,5
1582108921,0,2
1582110721,0,1
1582111321,0,1
1582112522,2,2
1582114921,1,0
1582116722,1,0
1582119721,1,0
1582121521,1,0
1582122121,1,0
1582123321,0,1
1582124521,1,0
1582126321,1,3
1582126921,1,1
1582128121,4,1
1582129321,1,1
1582131121,1,0
1582133521,1,0
1582136522,3,2
1582137121,1,0
1582140721,2,1
1582141321,1,0
1582141921,0,1
1582143721,4,2
1582144921,0,1
1582146721,5,0
1582147921,4,1
1582148522,4,0
1582150322,4,0
1582150921,2,1
1582152122,1,1
1582152721,1,2
1582153921,8,0
1582154522,1,1
1582155121,0,1
1582155722,3,3
1582156921,2,0
1582158121,1,1
1582158721,1,0
1582159322,0,1
1582160521,0,2
1582161722,2,0
1582162921,5,0
1582163522,2,2
1582164721,4,0
1582165921,3,0
1582167121,0,1
1582168321,6,2
1582168921,0,2
1582170121,2,1
1582170721,1,0
1582171321,1,0
1582171921,1,1
1582172521,1,0
1582173121,0,1
1582174921,1,0
1582176121,4,2
1582176722,1,0
1582177321,0,3
1582178521,1,1
1582179721,0,1
1582180921,0,3
1582182121,1,0
1582182721,0,2
1582184521,10,1
1582185122,3,3
1582185721,1,4
1582186921,5,0
1582188121,5,0
1582189321,1,0
1582190521,1,0
1582191721,0,1
1582192321,3,0
1582192921,1,0
1582193521,3,0
