DateTime,AddedIPs,RemovedIPs
1581984122,3,0
1581985321,2,0
1581986521,2,0
1581987721,2,0
1581988921,5,0
1581989521,4,0
1581990122,3,4
1581991321,2,0
1581991921,3,0
1581992521,1,0
1581993181,4,0
1581993721,2,0
1581994921,6,0
1581996121,1,0
1581997322,1,0
1581998521,5,0
1581999721,5,0
1582000921,3,1
1582002121,5,0
1582003321,2,1
1582004521,2,0
1582005721,5,0
1582006921,2,0
1582008121,15,0
1582009321,8,0
1582010522,1,0
1582011721,3,0
1582012921,4,0
1582015321,2,0
1582016521,4,0
1582017895,1017,317
1582019521,1,1
1582021921,3,0
1582022521,8,0
1582023121,1,0
1582023722,2,0
1582024922,5,0
1582025521,1,0
1582026721,2,0
1582027322,4,0
1582028521,1,0
1582029722,4,0
1582030322,1,0
1582030921,2,0
1582032122,3,0
1582032721,1,0
1582033321,20,0
1582034522,8,0
1582035121,4,0
1582036381,2,0
1582036921,3,0
1582038121,3,0
1582039322,3,0
1582041121,4,0
1582041721,1,0
1582042921,7,1
1582043521,2,0
1582044121,6,0
1582044722,5,0
1582045322,3,0
1582046521,3,0
1582047721,3,0
1582050121,1,1
1582050722,1,0
1582052521,5,0
1582053721,1,0
1582054921,1,0
1582056121,3,0
1582057321,2,1
1582058521,5,1
1582059721,2,1
1582060321,4,0
1582060921,2,0
1582061521,2,0
1582062121,6,0
1582063321,1,0
1582063921,4,0
1582064521,2,0
1582065121,1,0
1582065721,2,0
1582066322,1,0
1582066922,6,0
1582068122,4,1
1582068721,2,0
1582069321,2,0
1582070521,8,0
1582071721,5,0
1582072322,4,0
1582072922,8,0
1582074721,3,1
1582075921,1,1
1582076521,1,1
1582077721,7,0
1582078921,1,1
1582080122,2,0
1582081321,2,0
1582082521,2,0
1582083722,6,1
1582084921,14,0
1582086121,3,0
1582086721,2,0
1582087321,4,0
1582088521,1,0
1582089722,4,0
1582090921,2,0
1582092121,4,0
1582093321,4,0
1582094521,1,1
1582095721,2,0
1582096921,3,0
1582098121,4,0
1582099321,3,0
1582100521,2,0
1582101721,4,0
1582102921,1,0
1582103521,1,0
1582104121,2,0
1582104994,736,316
1582105321,7,0
1582106521,1,1
1582107121,2,0
1582107721,2,0
1582108921,3,0
1582109522,1,0
1582110721,1,0
1582111981,1,0
1582112522,3,0
1582113722,3,0
1582114921,2,0
1582116121,2,0
1582116722,4,0
1582117321,2,0
1582117921,2,0
1582119721,6,0
1582121521,2,0
1582122121,3,0
1582123321,4,1
1582124521,3,0
1582126382,1,0
1582128121,3,0
1582129322,3,1
1582129921,2,0
1582130521,4,0
1582131121,7,0
1582132921,2,0
1582133582,1,0
1582134121,3,0
1582136522,3,0
1582137121,1,0
1582138321,3,0
1582138922,5,0
1582140121,4,0
1582140721,7,0
1582141321,3,0
1582142521,1,0
1582143721,4,0
1582144921,3,0
1582145522,3,0
1582146121,5,0
1582146721,7,0
1582147321,2,0
1582147921,5,0
1582147981,1,0
1582148522,5,0
1582149122,3,0
1582149721,4,0
1582150322,1,0
1582150921,6,0
1582151521,1,0
1582152122,3,0
1582153321,3,0
1582153921,9,0
1582154522,5,0
1582155121,3,0
1582155722,1,0
1582156921,3,0
1582158121,3,0
1582158721,1,0
1582159322,2,0
1582160521,2,0
1582161722,4,0
1582162921,5,0
1582163522,4,0
1582164721,4,0
1582165321,3,0
1582165921,4,0
1582166521,5,0
1582167721,2,0
1582168321,6,0
1582168921,1,0
1582170121,3,0
1582170721,1,0
1582171321,3,0
1582171921,1,0
1582172521,4,0
1582173722,2,0
1582174921,2,0
1582176121,8,0
1582176722,1,0
1582177321,0,1
1582177921,1,0
1582178521,6,0
1582180921,4,0
1582182121,5,0
1582183321,3,0
1582183981,6,0
1582184521,12,0
1582185122,8,0
1582185721,1,0
1582186922,11,0
1582188121,5,0
1582188721,3,0
1582189321,2,0
1582190521,6,0
1582191721,1,0
1582192118,790,280
1582192321,3,0
1582192921,10,0
1582193521,3,0
1582194721,6,0
1582195321,4,0
1582195921,4,0
1582196521,1,0
1582197121,3,0
1582197721,5,0
1582198321,8,0
1582198921,10,0
1582199521,4,0
1582200121,5,0
1582201321,6,0
1582201921,5,0
1582203121,3,0
1582203721,5,0
1582204921,10,0
1582206122,16,0
1582206721,5,0
1582207321,1,0
1582208521,3,0
1582209122,1,0
1582209722,3,0
1582212122,4,0
1582214521,4,0
1582215121,2,0
1582215721,1,0
1582216381,2,0
1582216921,1,0
1582217521,2,0
1582218122,5,0
1582219321,6,0
1582219921,2,0
1582220521,14,0
1582221121,2,0
1582221722,2,0
1582222321,1,0
1582222921,4,0
1582224121,5,0
1582225321,5,0
1582226521,3,0
1582227121,2,0
1582227721,6,0
1582228321,1,0
1582228921,5,0
1582230121,3,0
1582230721,1,0
1582231322,3,0
1582232521,2,0
1582233721,13,0
1582234921,4,0
1582235521,2,0
1582236121,5,0
1582237322,3,0
1582237922,2,0
1582237981,1,0
1582238521,3,0
1582239121,3,0
1582240921,2,1
1582242121,5,0
1582243321,8,0
1582243922,1,1
1582245121,3,0
1582246321,1,0
1582248121,4,0
1582249321,6,0
1582252922,3,0
1582254121,1,0
1582255321,3,0
1582255922,1,0
1582257721,4,0
1582258321,1,0
1582258921,7,0
1582259522,1,0
1582261321,6,1
1582261922,5,0
1582262521,8,0
1582263122,2,0
1582263722,4,0
1582264922,3,0
1582266122,1,0
1582267321,6,0
1582267921,4,0
1582268522,2,0
1582269721,3,0
1582270921,3,0
1582272121,9,0
1582273322,2,0
1582274521,4,0
1582275721,3,0
1582276322,0,1
1582276921,2,0
1582278121,0,1
1582279249,864,390
1582279922,9,0
1582281181,3,0
1582281721,1,0
1582282921,5,0
1582283521,6,0
1582284121,3,0
1582284721,1,0
1582285322,5,0
1582285921,4,0
1582286521,8,0
1582287721,11,0
1582288322,2,0
1582288921,2,0
1582290122,1,0
1582291321,6,0
1582291921,2,0
1582292521,4,0
1582293121,18,0
1582293721,3,0
1582294321,5,0
1582294921,1,0
1582295521,1,0
1582296122,2,0
1582297321,3,0
1582297921,1,0
1582299721,1,0
1582300921,5,0
1582301521,2,0
1582302122,4,0
1582303321,5,0
1582304521,6,0
1582305121,5,0
1582306921,7,0
1582307522,1,0
1582308121,4,0
1582309321,6,0
1582309921,3,0
1582310521,3,0
1582311722,6,0
1582312921,5,1
1582313521,18,0
1582314121,4,0
1582315322,2,0
1582315921,1,0
1582316521,4,0
1582317121,10,0
1582317721,6,0
1582318921,4,0
1582321322,2,0
1582322521,1,0
1582323722,7,0
1582324321,1,0
1582324921,13,0
1582325521,2,0
1582326121,8,0
1582327322,7,1
1582328521,3,0
1582329121,1,0
1582329721,1,0
1582330921,4,0
1582332121,2,0
1582333321,5,0
1582335121,1,0
1582335721,5,0
1582336321,1,0
1582336922,3,0
1582338121,2,0
1582339321,2,0
1582340522,5,0
1582341721,3,0
1582342921,10,0
1582343521,2,0
1582344121,8,0
1582345322,4,0
1582346522,6,0
1582347721,16,0
1582348921,5,0
1582350121,4,0
1582351321,8,0
1582352522,3,0
1582353721,1,1
1582354921,3,0
1582356121,2,0
1582357321,11,0
1582358521,10,0
1582360921,3,0
1582362122,4,1
1582362721,5,0
1582364521,10,0
1582365121,4,0
1582365721,7,0
1582366356,890,361
1582367521,4,0
1582368122,5,0
1582368722,2,0
1582369321,2,0
1582370521,5,0
1582371121,1,0
1582372322,2,0
1582372921,5,0
1582373522,5,0
1582374721,1,0
1582374782,4,0
1582375921,1,0
1582376522,5,0
1582377121,1,0
1582377722,3,0
1582378921,0,1
1582380121,6,0
1582381921,2,0
1582382521,5,0
1582383121,4,0
1582384922,2,1
1582385521,3,0
1582386121,3,0
1582387321,3,0
1582387922,1,0
1582388521,8,0
1582389121,1,0
1582389722,4,0
1582390921,3,0
1582392122,1,0
1582393321,4,0
1582394521,10,0
1582395121,1,0
1582395722,1,0
1582396381,10,0
1582396921,3,0
1582398121,6,0
1582398721,2,0
1582399322,3,0
1582399921,1,0
1582400521,4,0
1582401121,3,0
1582402321,2,0
1582402921,5,0
1582404122,1,1
1582404721,3,0
1582404722,1,0
1582406521,4,0
1582407721,3,0
1582408921,1,2
1582410121,4,0
1582411321,12,0
1582412521,4,0
1582413721,3,0
1582414381,2,0
1582414921,4,0
1582416121,4,0
1582416722,2,0
1582418521,10,0
1582419721,3,0
1582420921,4,0
1582422121,3,0
1582423321,4,0
1582423921,3,0
1582425181,1,0
1582425721,3,0
1582426921,5,0
1582428121,2,0
1582428721,1,0
1582429321,4,0
1582431122,3,0
1582431721,1,0
1582432922,3,0
1582434122,1,0
1582435322,2,0
1582436522,2,0
1582437121,4,0
1582437721,1,0
1582438921,1,0
1582440122,4,0
1582440721,2,0
1582441321,3,0
1582442521,3,0
1582443721,2,0
1582444921,3,1
1582446122,5,0
1582447921,3,0
1582448521,5,0
1582449121,3,0
1582449722,17,1
1582450921,5,0
1582452121,3,0
1582453487,832,617
1582453921,4,0
1582454522,1,0
1582455721,2,0
1582456322,2,0
