DateTime,AddedIPs,RemovedIPs
1581285805,4,11
1581287111,2,0
1581288314,0,3
1581290052,4,3
1581291732,3,0
1581293412,1,0
1581294617,1,3
1581300558,0,1
1581303965,1,3
1581307241,0,2
1581308416,1,0
1581311658,1,2
1581315254,1,0
1581316093,6,0
1581317714,1,5
1581321460,0,1
1581324615,0,2
1581325239,1,2
1581329651,0,1
1581331334,0,2
1581334932,0,1
1581336852,1,0
1581338532,1,0
1581340213,2,0
1581344115,0,4
1581347414,1,0
1581349334,3,3
1581352099,4,0
1581354852,2,0
1581355692,3,0
1581357323,1,3
1581358454,1,0
1581360137,0,1
1581361816,3,1
1581363018,1,1
1581365719,1,1
1581367824,0,1
1581371772,1,2
1581372918,0,3
1581374536,0,1
1581376456,1,3
1581378139,1,5
1581380053,1,0
1581381318,0,2
1581383377,2,3
1581385336,0,2
1581388938,7,1
1581390857,0,1
1581392540,0,1
1581393377,1,0
1581396133,0,1
1581398053,2,2
1581399733,2,0
1581403336,0,4
1581405320,0,1
1581406936,0,1
1581408856,10,0
1581412454,2,1
1581417629,4,3
1581424515,5,0
1581425841,1,0
1581427223,0,1
1581428539,0,1
1581430452,1,1
1581431295,1,0
1581433249,0,1
1581435626,0,1
1581437656,2,0
1581439337,0,2
1581440853,0,1
1581442094,2,0
1581442933,0,1
1581444859,0,4
1581446536,0,4
1581448453,5,1
1581450914,4,0
1581455654,0,3
1581457229,2,4
1581460936,8,6
1581467719,0,1
1581471627,0,1
1581473717,5,0
1581476173,1,0
1581480615,1,1
1581482534,2,1
1581484457,4,0
1581487166,0,7
1581489738,4,0
1581490574,2,0
1581491722,1,0
1581494447,3,0
1581495622,1,0
1581496940,1,0
1581500538,1,0
1581502456,2,0
1581504139,3,0
1581506125,1,0
1581507314,0,1
1581509660,2,1
1581511519,1,0
1581514224,1,0
1581518543,3,4
1581520453,2,0
1581522138,0,4
1581522976,1,0
1581525740,0,4
1581527437,1,3
1581529336,1,0
1581532940,0,4
1581538454,2,0
1581540140,1,0
1581543618,6,0
1581545419,0,1
1581546617,4,0
1581550940,3,2
1581551776,2,0
1581552853,2,1
1581558141,3,0
1581559822,0,6
1581601241,58,31
1581603253,1,0
1581604940,1,1
1581606854,0,2
1581607700,1,0
1581608813,2,0
1581612143,1,0
1581617027,0,3
1581618915,1,2
1581620020,0,6
1581621260,2,2
1581622092,2,0
1581622941,7,0
1581624855,1,0
1581625694,2,0
1581628221,2,1
1581630133,2,5
1581632052,3,0
1581635656,4,0
1581639256,2,0
1581641102,2,0
1581641779,2,0
1581642854,1,4
1581644433,1,0
1581645644,2,0
1581646820,1,0
1581649817,1,0
1581651737,1,3
1581653656,1,4
1581654918,3,0
1581657252,2,0
1581658935,1,5
1581659773,1,0
1581660855,1,3
